	time	neighborhood	title	url	price	imgs
509	2022-04-27 20:13	danville,san ramon	Leather Recline Sofa	https://sfbay.craigslist.org/eby/fuo/d/san-ramon-leather-recline-sofa/7472450216.html	288	https://images.craigslist.org/00S0S_4fm6IoeWpmbz_0iS0dY_300x300.jpg,https://images.craigslist.org/00808_Gzay0YgKjbz_0iS0e1_300x300.jpg
510	2022-04-27 20:12	danville,san ramon	Coffee Table	https://sfbay.craigslist.org/eby/fuo/d/san-ramon-coffee-table/7472450860.html	399	https://images.craigslist.org/00j0j_lnZiAUUbZTJz_0iR0oH_300x300.jpg,https://images.craigslist.org/00808_Gzay0YgKjbz_0iS0e1_300x300.jpg
511	2022-04-27 20:12	oakland hills,mills	High Quality Swivel Chairs - Brand New In Box	https://sfbay.craigslist.org/eby/fuo/d/oakland-high-quality-swivel-chairs/7476830079.html	500	https://images.craigslist.org/00d0d_2eJ3pjLnYdmz_0lM0t2_300x300.jpg,https://images.craigslist.org/00D0D_gXajk9DlL4Wz_0pC0dx_300x300.jpg,https://images.craigslist.org/01111_H3qXeN5XTLz_0lM0t2_300x300.jpg,https://images.craigslist.org/00H0H_8b4a5alKzMCz_0lM0t2_300x300.jpg,https://images.craigslist.org/00G0G_fj3wgaIsaGMz_0pR0cN_300x300.jpg,https://images.craigslist.org/00m0m_cUCO9p6Qtmrz_0lM0t2_300x300.jpg
512	2022-04-27 20:12	all bay area and sf	***Modern Vanity Set in White Finish~Brand New***	https://sfbay.craigslist.org/eby/fuo/d/oakland-modern-vanity-set-in-white/7470806269.html	299	https://images.craigslist.org/00202_bWK8r7ZGo2Pz_05Y07g_300x300.jpg
513	2022-04-27 20:11	walnut creek	swivel recliner chair with heat and massage option	https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-swivel-recliner-chair-with/7476829991.html	100	https://images.craigslist.org/00z0z_gtDzR9C3bXRz_0t20CI_300x300.jpg,https://images.craigslist.org/01414_hmAKJd3CC2Ez_0CI0t2_300x300.jpg,https://images.craigslist.org/00p0p_ibbVnwLFQcxz_0t20CI_300x300.jpg,https://images.craigslist.org/00202_5m7MsIPh89Cz_0t20CI_300x300.jpg
514	2022-04-27 20:10	dublin	Workpro quantum 9000 ergonomic mesh office chair like new *500 MSRP*	https://sfbay.craigslist.org/eby/fuo/d/dublin-workpro-quantum-9000-ergonomic/7466341019.html	245	https://images.craigslist.org/00e0e_lCMqIZGwdlxz_0sO0CI_300x300.jpg,https://images.craigslist.org/00w0w_24YOD9GL0Pqz_0t30CI_300x300.jpg,https://images.craigslist.org/01717_2mg7QbMqNpFz_0sg0CI_300x300.jpg,https://images.craigslist.org/01111_fTDxIN8Owusz_0sT0CI_300x300.jpg,https://images.craigslist.org/00707_hAHD2X9wOnQz_0il0CI_300x300.jpg
515	2022-04-27 20:09	antioch	Wine Shelf Rack	https://sfbay.craigslist.org/eby/fuo/d/antioch-wine-shelf-rack/7469274606.html	100	https://images.craigslist.org/00505_f9MgIlXlSzDz_0CI0t2_300x300.jpg,https://images.craigslist.org/01010_kAHwpwSXSSMz_0CI0th_300x300.jpg,https://images.craigslist.org/00707_hzeVBgltgnlz_0CI0t2_300x300.jpg,https://images.craigslist.org/00H0H_6laN6LaGbi4z_0t20CI_300x300.jpg,https://images.craigslist.org/00F0F_gKbEtGpukNPz_0t20CI_300x300.jpg
516	2022-04-27 20:08	oakland hills,mills	Mahogany Dining Room Table + 8 Chairs	https://sfbay.craigslist.org/eby/fuo/d/oakland-mahogany-dining-room-table/7470112339.html	250	https://images.craigslist.org/00R0R_hY352dQmqAXz_0lM0t2_300x300.jpg,https://images.craigslist.org/00v0v_e0s7vBKAbagz_0t20CI_300x300.jpg,https://images.craigslist.org/00Z0Z_1NrRbYzWaxtz_0lM0t2_300x300.jpg,https://images.craigslist.org/00s0s_91nQ4c5X9AZz_0lM0t2_300x300.jpg
517	2022-04-27 20:08	oakland hills,mills	Vintage Wrought Iron Patio Table and 4 Chairs	https://sfbay.craigslist.org/eby/fuo/d/oakland-vintage-wrought-iron-patio/7470189424.html	200	https://images.craigslist.org/00F0F_bpk0xZAcP0cz_0t20CI_300x300.jpg,https://images.craigslist.org/00505_1PP23HKeOsEz_0t20CI_300x300.jpg,https://images.craigslist.org/00f0f_brrGaGux4zcz_0t20CI_300x300.jpg
518	2022-04-27 20:07	crockett	Barndoor hardware kit 79 inch	https://sfbay.craigslist.org/eby/fuo/d/crockett-barndoor-hardware-kit-79-inch/7474150570.html	65	https://images.craigslist.org/00M0M_s1uLLVpTRIz_0CI0CI_300x300.jpg,https://images.craigslist.org/00808_aCguHaerNOoz_0t20CI_300x300.jpg,https://images.craigslist.org/00101_1BlfbPeLV4vz_0CI0t2_300x300.jpg
519	2022-04-27 20:07	brentwood,oakley	Very nice couch!	https://sfbay.craigslist.org/eby/fuo/d/brentwood-very-nice-couch/7476829080.html	150	https://images.craigslist.org/00202_fE6QmBtoU2z_0CI0t2_300x300.jpg,https://images.craigslist.org/00I0I_7ZM1MKfT4Zz_0CI0t2_300x300.jpg
520	2022-04-27 20:07	brentwood,oakley	Nice Bike for sale!	https://sfbay.craigslist.org/eby/fuo/d/brentwood-nice-bike-for-sale/7476829025.html	75	https://images.craigslist.org/00404_8Ykp2zxywybz_0CI0t2_300x300.jpg
521	2022-04-27 20:02	berkeley	Brand New Queen Size Bed ! Tempurpedic Adjustable bed ! Queen bed !	https://sfbay.craigslist.org/eby/fuo/d/berkeley-brand-new-queen-size-bed/7475943830.html	1800	https://images.craigslist.org/00J0J_kI5OoZ7s6B0z_0CI0t2_300x300.jpg,https://images.craigslist.org/00000_48s9hwo3E84z_0CI0t2_300x300.jpg,https://images.craigslist.org/00707_8JqnjoFIeKLz_0dq0t2_300x300.jpg,https://images.craigslist.org/00M0M_e7Yn6OU8nYQz_0CI0t2_300x300.jpg,https://images.craigslist.org/00t0t_23e72wAAA0qz_0CI0t2_300x300.jpg,https://images.craigslist.org/01212_Kvm8YJduAVz_0CI0t2_300x300.jpg,https://images.craigslist.org/00y0y_lx65bBcHesqz_0CI0t2_300x300.jpg,https://images.craigslist.org/00w0w_gADiVUigeqYz_0CI0t2_300x300.jpg,https://images.craigslist.org/00m0m_5JuYIZ2RocIz_0CI0t2_300x300.jpg,https://images.craigslist.org/00z0z_eZbYjgPZj1jz_0CI0t2_300x300.jpg,https://images.craigslist.org/00l0l_62BLCiN1zQnz_0dq0t2_300x300.jpg,https://images.craigslist.org/00l0l_2tuo8FZqE6Oz_0dq0t2_300x300.jpg,https://images.craigslist.org/00n0n_azPhzqss9Obz_0dq0t2_300x300.jpg,https://images.craigslist.org/00G0G_3TKFkPNydJvz_0dq0t2_300x300.jpg
522	2022-04-27 20:02	berkeley	Brand New Helix Mattress Helix Moonlight Luxe Soft Mattress ! Delivery	https://sfbay.craigslist.org/eby/fuo/d/berkeley-brand-new-helix-mattress-helix/7475941799.html	1200	https://images.craigslist.org/01717_6HuGCgoXlSLz_0CI0t2_300x300.jpg,https://images.craigslist.org/00W0W_1lzpirrU2qQz_0fJ0t2_300x300.jpg,https://images.craigslist.org/00n0n_3YPO2dTOP6Rz_0CI0t2_300x300.jpg,https://images.craigslist.org/01313_9tAKlVpn3Asz_0CI0t2_300x300.jpg,https://images.craigslist.org/00f0f_gXAEByMkgoqz_0CI0t2_300x300.jpg,https://images.craigslist.org/00D0D_dUO30hfhzTDz_0CI0t2_300x300.jpg,https://images.craigslist.org/00C0C_j95gPe7kmkSz_0CI0t2_300x300.jpg,https://images.craigslist.org/00c0c_bZJini7BzdDz_0CI0t2_300x300.jpg,https://images.craigslist.org/00U0U_2Iywf5Ib36zz_0fC0t2_300x300.jpg,https://images.craigslist.org/00A0A_4Y1WAWfePijz_0fA0t2_300x300.jpg,https://images.craigslist.org/00C0C_iuLBE1M39A2z_0fB0t2_300x300.jpg,https://images.craigslist.org/00e0e_4LaFlMwWx8Mz_0fx0t2_300x300.jpg
523	2022-04-27 20:01	hayward,castro valley	New  Crackle Lounge Chair - FPF18-0414	https://sfbay.craigslist.org/eby/fuo/d/hayward-new-crackle-lounge-chair-fpf/7470791667.html	240	https://images.craigslist.org/01313_7YSBPLAw4n2z_09G09G_300x300.jpg,https://images.craigslist.org/00707_lcgyj9ZJzA4z_06s06s_300x300.jpg
524	2022-04-27 19:56	hayward,castro valley	6 Foot Artificial Dracaena Palm Tree w/pot planter	https://sfbay.craigslist.org/eby/fuo/d/hayward-foot-artificial-dracaena-palm/7470125950.html	135	https://images.craigslist.org/00202_e6ZK3qeSWElz_0ed0oc_300x300.jpg,https://images.craigslist.org/00707_k4pziuDpFZfz_0i90oc_300x300.jpg,https://images.craigslist.org/00J0J_iMCHmSQMp7iz_0i90oc_300x300.jpg,https://images.craigslist.org/00e0e_auN5CdqJLGjz_0i90oc_300x300.jpg,https://images.craigslist.org/01616_8qdaGqgSImVz_0d40hq_300x300.jpg,https://images.craigslist.org/00202_3FJk5GyoCNoz_0eD0oc_300x300.jpg,https://images.craigslist.org/00E0E_4PBWBB0nSbWz_0kI0oc_300x300.jpg,https://images.craigslist.org/00M0M_7FDnqPLcQelz_0oc0oc_300x300.jpg,https://images.craigslist.org/00S0S_2JQe9HkEKBAz_0oc0oc_300x300.jpg,https://images.craigslist.org/00S0S_aiQQsqjYWYOz_0oc0oc_300x300.jpg,https://images.craigslist.org/00q0q_cJaEPhlAxdAz_0oc0oc_300x300.jpg,https://images.craigslist.org/00F0F_gsYpVIf5vbsz_0nM0lX_300x300.jpg,https://images.craigslist.org/00P0P_3asT5ZkI0xEz_0jF0m8_300x300.jpg
525	2022-04-27 19:55	san leandro	Deluxe cappuccino bar	https://sfbay.craigslist.org/eby/fuo/d/san-leandro-deluxe-cappuccino-bar/7476826585.html	325	https://images.craigslist.org/00o0o_iC92ZMjKEbzz_0e50dd_300x300.jpg
526	2022-04-27 19:53	fairfield ca	round dinning table with 4 chairs	https://sfbay.craigslist.org/eby/fuo/d/rio-vista-round-dinning-table-with/7476826330.html	15	https://images.craigslist.org/00101_LhP3Y6eRCFz_0t20CI_300x300.jpg,https://images.craigslist.org/00606_kUGO3DQAMGcz_0t20CI_300x300.jpg
527	2022-04-27 19:53	berkeley	big square table	https://sfbay.craigslist.org/eby/fuo/d/berkeley-big-square-table/7476826302.html	0	https://images.craigslist.org/00r0r_3Pla7J55vSWz_0t20CI_300x300.jpg,https://images.craigslist.org/00Q0Q_3Q3rNAB7qKCz_0hT0CI_300x300.jpg,https://images.craigslist.org/00u0u_lbv59QQhJnhz_0t20CI_300x300.jpg,https://images.craigslist.org/00303_dNqKSeYupxjz_0t20CI_300x300.jpg
528	2022-04-27 19:52	berkeley	electric standing desks	https://sfbay.craigslist.org/eby/fuo/d/berkeley-electric-standing-desks/7476826003.html	100	https://images.craigslist.org/00g0g_1mfGtPJhHbzz_0CI0t2_300x300.jpg,https://images.craigslist.org/00T0T_16LX10CC5Egz_0CI0t2_300x300.jpg,https://images.craigslist.org/00P0P_bL1gmiyPoUCz_0t20CI_300x300.jpg,https://images.craigslist.org/00404_hEUHOhEuwFqz_0t20CI_300x300.jpg,https://images.craigslist.org/00v0v_2K2v10fVLL1z_0t20CI_300x300.jpg,https://images.craigslist.org/00q0q_1c23btDA407z_0t20CI_300x300.jpg
529	2022-04-27 19:50	fairfield,vacaville	Nice solid wood vintage rocking chair	https://sfbay.craigslist.org/eby/fuo/d/vacaville-nice-solid-wood-vintage/7467767575.html	100	https://images.craigslist.org/01717_hGtptvXMlxHz_0t20CI_300x300.jpg,https://images.craigslist.org/00q0q_gNvkao8thmMz_0t20CI_300x300.jpg,https://images.craigslist.org/00a0a_aCIUNQXP0GAz_0t20CI_300x300.jpg,https://images.craigslist.org/00q0q_fxuugl6rVmsz_0t20CI_300x300.jpg,https://images.craigslist.org/00t0t_it5boPxKx2pz_0t20CI_300x300.jpg,https://images.craigslist.org/00j0j_kLklAU2fWH2z_0t20CI_300x300.jpg
530	2022-04-27 19:50	san leandro	Slender grey bookshelf	https://sfbay.craigslist.org/eby/fuo/d/san-leandro-slender-grey-bookshelf/7476825594.html	140	https://images.craigslist.org/01212_7p05b5drEZA_0cZ0ix_300x300.jpg
531	2022-04-27 19:50	fairfield,vacaville	Mid Century Modern 5 Piece folding table and chair set	https://sfbay.craigslist.org/eby/fuo/d/vacaville-mid-century-modern-piece/7469669517.html	90	https://images.craigslist.org/00Y0Y_cr0KsN62OTqz_0t20CI_300x300.jpg,https://images.craigslist.org/00h0h_hzIYhBAuPhOz_0t20CI_300x300.jpg,https://images.craigslist.org/00s0s_k7u25YzEYiFz_0t20CI_300x300.jpg,https://images.craigslist.org/00a0a_isltQzDzwZQz_0t20CI_300x300.jpg,https://images.craigslist.org/00N0N_eLMWHiSab1Az_0t20CI_300x300.jpg,https://images.craigslist.org/00S0S_dGf3Qw2w8Y0z_0t20CI_300x300.jpg,https://images.craigslist.org/00i0i_91UIfvdktjjz_0t20CI_300x300.jpg,https://images.craigslist.org/00303_dINRjobbmcFz_0t20CI_300x300.jpg,https://images.craigslist.org/00R0R_fTWrsBwZf6Cz_0t20CI_300x300.jpg
532	2022-04-27 19:49	fairfield,vacaville	Small and Cute Thomasville wall unit	https://sfbay.craigslist.org/eby/fuo/d/vacaville-small-and-cute-thomasville/7466663313.html	100	https://images.craigslist.org/00202_8PO2QfY1JSzz_0t20CI_300x300.jpg,https://images.craigslist.org/00V0V_dZj8wxG0USoz_0t20CI_300x300.jpg,https://images.craigslist.org/00l0l_5S5Syuebs7Az_0t20CI_300x300.jpg,https://images.craigslist.org/00X0X_2rFkPsK3I3az_0t20CI_300x300.jpg,https://images.craigslist.org/00d0d_fiyODMV7eLsz_0t20CI_300x300.jpg,https://images.craigslist.org/00s0s_5tnTujAnz7jz_0t20CI_300x300.jpg,https://images.craigslist.org/00E0E_8CYPFlwBHGMz_0t20CI_300x300.jpg
533	2022-04-27 19:49	fairfield,vacaville	Nice solid wood (Oak) Desk	https://sfbay.craigslist.org/eby/fuo/d/vacaville-nice-solid-wood-oak-desk/7470599834.html	100	https://images.craigslist.org/00T0T_i3KkNyHYKCwz_0t20CI_300x300.jpg,https://images.craigslist.org/00i0i_esuJTFdQoXiz_0t20CI_300x300.jpg,https://images.craigslist.org/00O0O_3PNIaDGRnY1z_0t20CI_300x300.jpg,https://images.craigslist.org/00Y0Y_5yUv67DZbNqz_0t20CI_300x300.jpg,https://images.craigslist.org/00I0I_iOCIcDJ0d64z_0t20CI_300x300.jpg,https://images.craigslist.org/00303_1iIHYyqPv9Hz_0t20CI_300x300.jpg,https://images.craigslist.org/00d0d_kKRi13z1G6oz_0t20CI_300x300.jpg,https://images.craigslist.org/00H0H_6Y2BtQs9AfMz_0t20CI_300x300.jpg,https://images.craigslist.org/00000_1JN3dysltHsz_0t20CI_300x300.jpg,https://images.craigslist.org/00J0J_dnsUV30wRjrz_0t20CI_300x300.jpg
534	2022-04-27 19:48	berkeley	dining room table	https://sfbay.craigslist.org/eby/fuo/d/berkeley-dining-room-table/7476825328.html	0	https://images.craigslist.org/00404_fjCaSemcrbmz_0t20CI_300x300.jpg,https://images.craigslist.org/00101_gYgpsf7xjdsz_0t20CI_300x300.jpg,https://images.craigslist.org/00E0E_9OFAGoM8Tlnz_0CI0t2_300x300.jpg,https://images.craigslist.org/00p0p_2Zf2nhnAAR2z_0t20CI_300x300.jpg,https://images.craigslist.org/00Q0Q_3owv7pRudXWz_0t20CI_300x300.jpg,https://images.craigslist.org/00202_3KOTd53xN8dz_0CI0t2_300x300.jpg
535	2022-04-27 19:46	oakland lake merritt,grand	Hybrid Latex Mattress (Queen)	https://sfbay.craigslist.org/eby/fuo/d/oakland-hybrid-latex-mattress-queen/7476824873.html	100	https://images.craigslist.org/00606_9QP4Cg6tK1Gz_0lM0t2_300x300.jpg,https://images.craigslist.org/00V0V_4pdeDuAdMSnz_0lM0t2_300x300.jpg
536	2022-04-27 19:46	dublin,pleasanton,livermore	Restoration hardware SAUNDERSON SHAGREEN CUBE COFFEE TABLE	https://sfbay.craigslist.org/eby/fuo/d/pleasanton-restoration-hardware/7472601091.html	1450	https://images.craigslist.org/00000_I56irCjfzSz_0tN0t2_300x300.jpg,https://images.craigslist.org/00z0z_dZ89V13cliKz_0iS0db_300x300.jpg,https://images.craigslist.org/00n0n_hiqyI9VtRG3z_0t20CI_300x300.jpg,https://images.craigslist.org/00M0M_z6wSCBKj9Gz_0CI0t2_300x300.jpg,https://images.craigslist.org/00l0l_fpwL6Kgs7kQz_0CI0t2_300x300.jpg,https://images.craigslist.org/00w0w_hRw7P6UakfWz_0CI0t2_300x300.jpg
537	2022-04-27 19:46	dublin,pleasanton,livermore	Restoration hardware DUVALL 6-DOOR SIDEBOARD/MEDIA	https://sfbay.craigslist.org/eby/fuo/d/pleasanton-restoration-hardware-duvall/7468919573.html	650	https://images.craigslist.org/00h0h_c1xftmPM069z_0dq0t2_300x300.jpg,https://images.craigslist.org/00C0C_3ApjNd3z5xuz_0cn03y_300x300.jpg,https://images.craigslist.org/00T0T_94XjUPni5X9z_0t20CI_300x300.jpg,https://images.craigslist.org/00U0U_2QufU6ZQu6Ez_0t20CI_300x300.jpg
538	2022-04-27 19:46	east bay area	Restoration hardware GRAYDON SHAGREEN PLINTH SIDE TABLE	https://sfbay.craigslist.org/eby/fuo/d/pleasanton-restoration-hardware-graydon/7468918837.html	450	https://images.craigslist.org/00w0w_e91q5jAmG4Lz_0tN0t2_300x300.jpg,https://images.craigslist.org/00q0q_lXL5pUEClaiz_0tN0t2_300x300.jpg,https://images.craigslist.org/00000_cj8LGOJq6MTz_0tN0t2_300x300.jpg,https://images.craigslist.org/00808_kAjedLUKTJsz_0CI0t2_300x300.jpg,https://images.craigslist.org/00k0k_czVoe8abng8z_0t20CI_300x300.jpg,https://images.craigslist.org/00l0l_5NgTVzS51FMz_0t20CI_300x300.jpg,https://images.craigslist.org/00Q0Q_imAPzErhCzXz_0CI0t2_300x300.jpg,https://images.craigslist.org/00Z0Z_5IQXTekdliFz_0t20CI_300x300.jpg,https://images.craigslist.org/00V0V_8S7LsDF8Y01z_0t20CI_300x300.jpg,https://images.craigslist.org/00f0f_9dQb1aDCEjbz_0t20CI_300x300.jpg,https://images.craigslist.org/00u0u_5uOJrUNHDVZz_0t20CI_300x300.jpg
539	2022-04-27 19:45	albany,el cerrito	"Two New Old Stock Beautiful Iron Hanover 36"" Dia. Wall Candle Holder"	https://sfbay.craigslist.org/eby/fuo/d/el-cerrito-two-new-old-stock-beautiful/7473446487.html	80	https://images.craigslist.org/00n0n_eC1BpZAiq2Yz_0pO0jm_300x300.jpg,https://images.craigslist.org/00303_hL3aYKMySvKz_0pO0jm_300x300.jpg,https://images.craigslist.org/00W0W_b0Pb0nZvipQz_0pO0jm_300x300.jpg,https://images.craigslist.org/00H0H_b1PexCgKLvzz_0pO0jm_300x300.jpg
540	2022-04-27 19:45	dublin,pleasanton,livermore	Restoration hardware 48” Round Kasar Heston Dining Table	https://sfbay.craigslist.org/eby/fuo/d/pleasanton-restoration-hardware-48/7468484109.html	750	https://images.craigslist.org/00y0y_baimKIQydkNz_0t20t2_300x300.jpg,https://images.craigslist.org/00x0x_5NeAH48HiqFz_0CI0t2_300x300.jpg,https://images.craigslist.org/00e0e_jbuGD5cojWkz_0CI0t2_300x300.jpg,https://images.craigslist.org/00Y0Y_dRDIDjCkriLz_0CI0t2_300x300.jpg
541	2022-04-27 19:44	albany,el cerrito	"Beautiful Genuine 44""x45"" Wood Mirror, Made in USA"	https://sfbay.craigslist.org/eby/fuo/d/el-cerrito-beautiful-genuine-44x45-wood/7470373573.html	120	https://images.craigslist.org/00q0q_ex8BxCwMNFkz_0CI0t2_300x300.jpg,https://images.craigslist.org/00T0T_3U8uvkyjKKnz_0CI0t2_300x300.jpg,https://images.craigslist.org/00y0y_2qjBA6DVGpzz_0CI0t2_300x300.jpg,https://images.craigslist.org/00Y0Y_9ElGYoBrYkez_0CI0t2_300x300.jpg
542	2022-04-27 19:42	concord,pleasant hill,martinez	Patio set☀️☀️☀️	https://sfbay.craigslist.org/eby/fuo/d/clayton-patio-set/7476823873.html	150	https://images.craigslist.org/00x0x_cg1kCA7zgHRz_0dq0t2_300x300.jpg,https://images.craigslist.org/00j0j_kLbvRLuYWnoz_0t20CI_300x300.jpg
543	2022-04-27 19:41	alameda	Moving sale	https://sfbay.craigslist.org/eby/fuo/d/newark-moving-sale/7476823787.html	20	https://images.craigslist.org/00202_db8Wlma2wEnz_06c08g_300x300.jpg,https://images.craigslist.org/00D0D_91JSr9KCulUz_06c08g_300x300.jpg,https://images.craigslist.org/00B0B_6YKdolFVrRLz_06c08g_300x300.jpg
544	2022-04-27 19:40	berkeley	great velvet couch! $75 OBO	https://sfbay.craigslist.org/eby/fuo/d/berkeley-great-velvet-couch-75-obo/7476823582.html	75	https://images.craigslist.org/00B0B_fnMoBQIpi4Hz_0t20CI_300x300.jpg,https://images.craigslist.org/00B0B_67COcM4kHjRz_0CI0t2_300x300.jpg
545	2022-04-27 19:35	hercules, pinole, san pablo, el sob	Large unique dresser	https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-large-unique-dresser/7476822389.html	60	https://images.craigslist.org/00E0E_2vhpZ5a3E4kz_0CI0t2_300x300.jpg,https://images.craigslist.org/00Z0Z_6UVesX57o1Pz_0t20CI_300x300.jpg,https://images.craigslist.org/00H0H_lRe9Ww7HJUMz_0t20CI_300x300.jpg
546	2022-04-27 19:32	pittsburg,antioch	Adjustable base	https://sfbay.craigslist.org/eby/fuo/d/pittsburg-adjustable-base/7474580342.html	100	https://images.craigslist.org/00f0f_5OjUT3reP6Nz_0i90d1_300x300.jpg
547	2022-04-27 19:31	san leandro	Vanity Light Bathroom Light fixtures Crystal Glass Shades	https://sfbay.craigslist.org/eby/fuo/d/san-lorenzo-vanity-light-bathroom-light/7473858337.html	60	https://images.craigslist.org/00606_1rTSTRRwK5tz_0bg0bs_300x300.jpg,https://images.craigslist.org/00D0D_dYBzH5AM37Jz_0bk0ds_300x300.jpg,https://images.craigslist.org/00i0i_3sJ2XcVKvmQz_08I0fu_300x300.jpg,https://images.craigslist.org/01616_isF5yYhpWjbz_0bk0cA_300x300.jpg
548	2022-04-27 19:28	hercules, pinole, san pablo, el sob	Large Craftsman  style dining table with leaf	https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-large-craftsman-style/7476820878.html	20	https://images.craigslist.org/00g0g_2GG7LAy7i11z_0CI0t2_300x300.jpg,https://images.craigslist.org/00T0T_dEpIoJ4B4Qoz_0CI0t2_300x300.jpg,https://images.craigslist.org/00p0p_3q9AP3XkNi6z_0CI0t2_300x300.jpg,https://images.craigslist.org/00g0g_lWsC1DK1Lyyz_0ak07K_300x300.jpg,https://images.craigslist.org/00I0I_a9XDitYDUJZz_0CI0t2_300x300.jpg,https://images.craigslist.org/00s0s_9VJdtZe4Lo0z_07K0ak_300x300.jpg
549	2022-04-27 19:26	oakland downtown	Mirror	https://sfbay.craigslist.org/eby/fuo/d/oakland-mirror/7476820488.html	50	https://images.craigslist.org/00M0M_jz7etBaXnGPz_0MM132_300x300.jpg,https://images.craigslist.org/00t0t_ekHF4hiEqyVz_0MM132_300x300.jpg,https://images.craigslist.org/00e0e_dHahHg4Gsbvz_0MM132_300x300.jpg
550	2022-04-27 19:26	oakland	antique satin bedset - full size	https://sfbay.craigslist.org/eby/fuo/d/oakland-antique-satin-bedset-full-size/7476820034.html	10	https://images.craigslist.org/00I0I_1QDsFsCZTTyz_1320MM_300x300.jpg,https://images.craigslist.org/00909_hpU6yvBRZ7zz_1320MM_300x300.jpg
551	2022-04-27 19:25	hercules, pinole, san pablo, el sob	1 full bed	https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-full-bed/7476820244.html	0	https://images.craigslist.org/00F0F_eBO2HiUGe8Uz_0CI0t2_300x300.jpg
552	2022-04-27 19:24	san leandro	EQ3 MidCentury Square Armchair	https://sfbay.craigslist.org/eby/fuo/d/san-leandro-eq3-midcentury-square/7476820033.html	210	https://images.craigslist.org/00z0z_3OrtCUuB6mqz_0aT0ew_300x300.jpg,https://images.craigslist.org/00C0C_ixEtQZaHGGLz_07X06N_300x300.jpg,https://images.craigslist.org/00e0e_ieXFToezbaMz_0aT0ew_300x300.jpg,https://images.craigslist.org/00S0S_cHuyRXFMVEIz_0aT0ew_300x300.jpg,https://images.craigslist.org/00707_512xiqfGSPaz_09G07g_300x300.jpg,https://images.craigslist.org/00b0b_fY9ZwrNY2Gjz_09G07g_300x300.jpg,https://images.craigslist.org/00A0A_eA7gSS8OMWmz_09G07g_300x300.jpg,https://images.craigslist.org/00i0i_4eTXt0c7a3Wz_0aT0ew_300x300.jpg,https://images.craigslist.org/00202_d2wnrgrKnQez_0aT0ew_300x300.jpg,https://images.craigslist.org/00x0x_a6RmCscLt0dz_0aT0ew_300x300.jpg
553	2022-04-27 19:23	san leandro	Lime Green Chair	https://sfbay.craigslist.org/eby/fuo/d/san-leandro-lime-green-chair/7476819858.html	195	https://images.craigslist.org/00o0o_2XiAghbeVt7z_0t20CI_300x300.jpg,https://images.craigslist.org/00909_doGwOUyZiQxz_0dK0c4_300x300.jpg,https://images.craigslist.org/00W0W_2jrigPZsy8Uz_0cq0bK_300x300.jpg,https://images.craigslist.org/00V0V_3vFITEY7vEsz_0dY0cI_300x300.jpg,https://images.craigslist.org/00E0E_6LOowKfRPMBz_0f20by_300x300.jpg,https://images.craigslist.org/00V0V_2LWY6tCkFDyz_0eO0dg_300x300.jpg,https://images.craigslist.org/01717_hMYNyd35JF8z_0es0cY_300x300.jpg,https://images.craigslist.org/00P0P_9KEarIbgwWMz_0e20do_300x300.jpg,https://images.craigslist.org/01010_hZbaXD8BaTAz_0fk0cy_300x300.jpg,https://images.craigslist.org/00q0q_72DDJsYhJ2tz_0da0ci_300x300.jpg,https://images.craigslist.org/01212_hqWU4LPm92yz_0aM0bI_300x300.jpg,https://images.craigslist.org/00o0o_jDn4OgChHgaz_0i40cI_300x300.jpg,https://images.craigslist.org/00O0O_7Azk3aUsqG2z_0gm0dm_300x300.jpg,https://images.craigslist.org/00202_75tJfQZIJNJz_0nI0hG_300x300.jpg,https://images.craigslist.org/00A0A_9qp7m5xY34gz_0nO0hK_300x300.jpg,https://images.craigslist.org/00D0D_5a1L2dVkloGz_0t20CI_300x300.jpg,https://images.craigslist.org/00P0P_fMCE2q8DcFpz_0t20CI_300x300.jpg,https://images.craigslist.org/00808_6ZXxjvvlsmAz_0t20CI_300x300.jpg,https://images.craigslist.org/00C0C_7qX5dyPrG9lz_0t20CI_300x300.jpg,https://images.craigslist.org/00h0h_2lD1rNtYsbDz_0t20CI_300x300.jpg,https://images.craigslist.org/00T0T_7X7wLB3iJH3z_0t20CI_300x300.jpg,https://images.craigslist.org/00X0X_gbpL96zNSzXz_0t20CI_300x300.jpg,https://images.craigslist.org/00606_dFB326zJfUtz_0t20CI_300x300.jpg,https://images.craigslist.org/00P0P_gKV0HnMcmOfz_0t20CI_300x300.jpg
554	2022-04-27 19:23	richmond	beautiful tasseled rug - like new - world market	https://sfbay.craigslist.org/eby/fuo/d/richmond-beautiful-tasseled-rug-like/7476819725.html	60	https://images.craigslist.org/00n0n_6Y72RYFyLJMz_0t20CI_300x300.jpg,https://images.craigslist.org/00e0e_cjQvISiniRiz_0t20CI_300x300.jpg
555	2022-04-27 19:23	hercules, pinole, san pablo, el sob	Wall mirror	https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-wall-mirror/7476819712.html	10	https://images.craigslist.org/01515_cM9OcJpzkB5z_0t20CI_300x300.jpg
